,id,entity_id,timestamp,provider,code,name,level,open,close,high,low,volume,turnover,change_pct,turnover_rate
16336,stock_sz_000723_2016-11-08,stock_sz_000723,2016-11-08,joinquant,000723,美锦能源,1d,69.35,68.92,69.71,68.45,1796511.0,124059851.18,,
16337,stock_sz_000983_2016-11-08,stock_sz_000983,2016-11-08,joinquant,000983,山西焦煤,1d,61.14,60.03,61.7,59.72,12382039.0,750467111.38,,
16338,stock_sz_002460_2016-11-08,stock_sz_002460,2016-11-08,joinquant,002460,赣锋锂业,1d,192.32,190.95,194.06,189.89,1496465.0,286115258.88,,
16339,stock_sh_600157_2016-11-08,stock_sh_600157,2016-11-08,joinquant,600157,永泰能源,1d,224.28,222.75,224.79,220.21,918919.0,203708467.0,,
16340,stock_sh_600188_2016-11-08,stock_sh_600188,2016-11-08,joinquant,600188,兖矿能源,1d,33.15,32.97,33.57,32.76,6335086.0,209729883.0,,
16341,stock_sh_601088_2016-11-08,stock_sh_601088,2016-11-08,joinquant,601088,中国神华,1d,24.27,23.47,24.31,23.34,31905222.0,756118792.0,,
16342,stock_sh_601225_2016-11-08,stock_sh_601225,2016-11-08,joinquant,601225,陕西煤业,1d,6.87,6.59,6.9,6.55,89307177.0,597121466.0,,
16343,stock_sh_603799_2016-11-08,stock_sh_603799,2016-11-08,joinquant,603799,华友钴业,1d,36.02,35.14,37.17,34.82,34285245.0,1235895585.0,,
16344,stock_sz_000723_2016-11-09,stock_sz_000723,2016-11-09,joinquant,000723,美锦能源,1d,68.81,68.24,69.39,66.7,1460288.0,99434436.65,,
16345,stock_sz_000983_2016-11-09,stock_sz_000983,2016-11-09,joinquant,000983,山西焦煤,1d,60.09,60.58,61.26,58.48,11701868.0,701997602.83,,
16346,stock_sz_002460_2016-11-09,stock_sz_002460,2016-11-09,joinquant,002460,赣锋锂业,1d,190.7,186.53,191.7,184.29,2760830.0,517150289.89,,
16347,stock_sh_600157_2016-11-09,stock_sh_600157,2016-11-09,joinquant,600157,永泰能源,1d,222.75,222.75,223.77,218.17,859978.0,190085108.0,,
16348,stock_sh_600188_2016-11-09,stock_sh_600188,2016-11-09,joinquant,600188,兖矿能源,1d,32.84,32.94,33.54,32.25,6134046.0,201685670.0,,
16349,stock_sh_601088_2016-11-09,stock_sh_601088,2016-11-09,joinquant,601088,中国神华,1d,23.61,23.54,23.98,22.78,36267355.0,847222829.0,,
16350,stock_sh_601225_2016-11-09,stock_sh_601225,2016-11-09,joinquant,601225,陕西煤业,1d,6.59,6.55,6.8,6.38,76192938.0,499978546.0,,
16351,stock_sh_603799_2016-11-09,stock_sh_603799,2016-11-09,joinquant,603799,华友钴业,1d,34.56,34.76,35.7,33.61,24766594.0,858486648.0,,
16352,stock_sz_000723_2016-11-10,stock_sz_000723,2016-11-10,joinquant,000723,美锦能源,1d,69.49,69.6,69.89,67.38,1783765.0,122197326.62,,
16353,stock_sz_000983_2016-11-10,stock_sz_000983,2016-11-10,joinquant,000983,山西焦煤,1d,61.2,61.14,62.01,60.46,9850789.0,602675115.99,,
16354,stock_sz_002460_2016-11-10,stock_sz_002460,2016-11-10,joinquant,002460,赣锋锂业,1d,188.34,187.9,190.39,187.15,1988817.0,375120124.45,,
16355,stock_sh_600157_2016-11-10,stock_sh_600157,2016-11-10,joinquant,600157,永泰能源,1d,223.26,222.75,225.29,221.73,572880.0,127743395.0,,
16356,stock_sh_600188_2016-11-10,stock_sh_600188,2016-11-10,joinquant,600188,兖矿能源,1d,33.2,33.28,33.77,32.92,5521625.0,184013119.0,,
16357,stock_sh_601088_2016-11-10,stock_sh_601088,2016-11-10,joinquant,601088,中国神华,1d,23.79,23.53,23.94,23.22,23700171.0,557725004.0,,
16358,stock_sh_601225_2016-11-10,stock_sh_601225,2016-11-10,joinquant,601225,陕西煤业,1d,6.59,6.56,6.72,6.5,62749749.0,412767141.0,,
16359,stock_sh_603799_2016-11-10,stock_sh_603799,2016-11-10,joinquant,603799,华友钴业,1d,35.21,34.52,36.11,34.0,20407759.0,711709491.0,,
16360,stock_sz_000723_2016-11-11,stock_sz_000723,2016-11-11,joinquant,000723,美锦能源,1d,68.67,70.03,70.96,68.1,1696286.0,117578000.73,,
16361,stock_sz_000983_2016-11-11,stock_sz_000983,2016-11-11,joinquant,000983,山西焦煤,1d,61.45,63.86,64.91,60.58,20315432.0,1286568464.81,,
16362,stock_sz_002460_2016-11-11,stock_sz_002460,2016-11-11,joinquant,002460,赣锋锂业,1d,188.03,192.69,194.0,185.53,3914639.0,745607822.32,,
16363,stock_sh_600157_2016-11-11,stock_sh_600157,2016-11-11,joinquant,600157,永泰能源,1d,223.26,225.8,227.84,220.72,1174246.0,263844366.0,,
16364,stock_sh_600188_2016-11-11,stock_sh_600188,2016-11-11,joinquant,600188,兖矿能源,1d,33.41,34.65,35.35,32.82,13252366.0,454146332.0,,
16365,stock_sh_601088_2016-11-11,stock_sh_601088,2016-11-11,joinquant,601088,中国神华,1d,23.47,23.61,24.2,23.21,33245177.0,786233134.0,,
16366,stock_sh_601225_2016-11-11,stock_sh_601225,2016-11-11,joinquant,601225,陕西煤业,1d,6.52,6.69,6.86,6.42,110990155.0,741167029.0,,
16367,stock_sh_603799_2016-11-11,stock_sh_603799,2016-11-11,joinquant,603799,华友钴业,1d,34.0,35.02,36.0,33.0,34194750.0,1178112256.0,,
16368,stock_sz_000723_2016-11-14,stock_sz_000723,2016-11-14,joinquant,000723,美锦能源,1d,69.17,68.96,70.57,68.1,1097968.0,76291314.27,,
16369,stock_sz_000983_2016-11-14,stock_sz_000983,2016-11-14,joinquant,000983,山西焦煤,1d,62.5,68.5,70.23,62.44,30419762.0,2064397430.82,,
16370,stock_sz_002460_2016-11-14,stock_sz_002460,2016-11-14,joinquant,002460,赣锋锂业,1d,191.08,189.89,192.13,188.96,2474139.0,470582513.81,,
16371,stock_sh_600157_2016-11-14,stock_sh_600157,2016-11-14,joinquant,600157,永泰能源,1d,221.23,227.84,233.94,221.23,1453418.0,333260075.0,,
16372,stock_sh_600188_2016-11-14,stock_sh_600188,2016-11-14,joinquant,600188,兖矿能源,1d,33.88,35.74,36.78,33.75,13121663.0,465932097.0,,
16373,stock_sh_601088_2016-11-14,stock_sh_601088,2016-11-14,joinquant,601088,中国神华,1d,23.38,23.54,24.16,23.27,40791232.0,971207223.0,,
16374,stock_sh_601225_2016-11-14,stock_sh_601225,2016-11-14,joinquant,601225,陕西煤业,1d,6.56,6.86,7.07,6.49,128739210.0,879093923.0,,
16375,stock_sh_603799_2016-11-14,stock_sh_603799,2016-11-14,joinquant,603799,华友钴业,1d,34.1,33.97,34.51,33.48,18224045.0,618694624.0,,
16376,stock_sz_000723_2016-11-15,stock_sz_000723,2016-11-15,joinquant,000723,美锦能源,1d,68.96,67.74,68.96,66.3,2117636.0,142183212.78,,
16377,stock_sz_000983_2016-11-15,stock_sz_000983,2016-11-15,joinquant,000983,山西焦煤,1d,69.24,66.7,71.15,65.41,25205987.0,1732657778.07,,
16378,stock_sz_002460_2016-11-15,stock_sz_002460,2016-11-15,joinquant,002460,赣锋锂业,1d,189.02,189.39,190.39,187.84,1588311.0,299738768.06,,
16379,stock_sh_600157_2016-11-15,stock_sh_600157,2016-11-15,joinquant,600157,永泰能源,1d,227.33,226.82,230.38,225.8,694113.0,157768274.0,,
16380,stock_sh_600188_2016-11-15,stock_sh_600188,2016-11-15,joinquant,600188,兖矿能源,1d,35.35,34.58,35.95,34.32,7327934.0,256863356.0,,
16381,stock_sh_601088_2016-11-15,stock_sh_601088,2016-11-15,joinquant,601088,中国神华,1d,23.54,22.94,23.77,22.76,27031915.0,626333597.0,,
16382,stock_sh_601225_2016-11-15,stock_sh_601225,2016-11-15,joinquant,601225,陕西煤业,1d,6.82,6.77,7.04,6.73,81623926.0,561512664.0,,
16383,stock_sh_603799_2016-11-15,stock_sh_603799,2016-11-15,joinquant,603799,华友钴业,1d,33.97,33.82,34.45,33.53,9332372.0,316040166.0,,
16384,stock_sz_000723_2016-11-16,stock_sz_000723,2016-11-16,joinquant,000723,美锦能源,1d,67.92,66.84,68.45,65.87,1272936.0,85203070.86,,
16385,stock_sz_000983_2016-11-16,stock_sz_000983,2016-11-16,joinquant,000983,山西焦煤,1d,66.77,67.14,67.82,64.91,12283525.0,811956120.53,,
16386,stock_sz_002460_2016-11-16,stock_sz_002460,2016-11-16,joinquant,002460,赣锋锂业,1d,189.83,190.2,192.57,189.83,2189148.0,418365280.67,,
16387,stock_sh_600157_2016-11-16,stock_sh_600157,2016-11-16,joinquant,600157,永泰能源,1d,228.85,230.38,231.4,226.31,819266.0,187817484.0,,
16388,stock_sh_600188_2016-11-16,stock_sh_600188,2016-11-16,joinquant,600188,兖矿能源,1d,34.45,34.27,34.81,33.93,4235275.0,144952619.0,,
16389,stock_sh_601088_2016-11-16,stock_sh_601088,2016-11-16,joinquant,601088,中国神华,1d,22.97,22.89,22.98,22.66,22117593.0,504367703.0,,
16390,stock_sh_601225_2016-11-16,stock_sh_601225,2016-11-16,joinquant,601225,陕西煤业,1d,6.72,6.57,6.77,6.5,74151295.0,487502132.0,,
16391,stock_sh_603799_2016-11-16,stock_sh_603799,2016-11-16,joinquant,603799,华友钴业,1d,33.82,33.93,34.45,33.56,9171298.0,311875605.0,,
16392,stock_sz_000723_2016-11-17,stock_sz_000723,2016-11-17,joinquant,000723,美锦能源,1d,67.02,67.16,67.42,66.34,961069.0,64419504.01,,
16393,stock_sz_000983_2016-11-17,stock_sz_000983,2016-11-17,joinquant,000983,山西焦煤,1d,66.15,67.32,67.82,65.59,9652624.0,647067019.02,,
16394,stock_sz_002460_2016-11-17,stock_sz_002460,2016-11-17,joinquant,002460,赣锋锂业,1d,190.14,187.22,190.14,186.41,1852530.0,346971787.86,,
16395,stock_sh_600157_2016-11-17,stock_sh_600157,2016-11-17,joinquant,600157,永泰能源,1d,231.91,229.87,231.91,227.84,565990.0,129985943.0,,
16396,stock_sh_600188_2016-11-17,stock_sh_600188,2016-11-17,joinquant,600188,兖矿能源,1d,34.06,34.37,34.58,33.83,3488659.0,119503507.0,,
16397,stock_sh_601088_2016-11-17,stock_sh_601088,2016-11-17,joinquant,601088,中国神华,1d,22.81,22.99,23.06,22.49,13431524.0,306961673.0,,
16398,stock_sh_601225_2016-11-17,stock_sh_601225,2016-11-17,joinquant,601225,陕西煤业,1d,6.53,6.6,6.68,6.43,51138367.0,335092303.0,,
16399,stock_sh_603799_2016-11-17,stock_sh_603799,2016-11-17,joinquant,603799,华友钴业,1d,33.7,33.32,33.93,32.95,8610888.0,287611536.0,,
16400,stock_sz_000723_2016-11-18,stock_sz_000723,2016-11-18,joinquant,000723,美锦能源,1d,67.31,67.02,67.49,66.34,896829.0,59981364.56,,
16401,stock_sz_000983_2016-11-18,stock_sz_000983,2016-11-18,joinquant,000983,山西焦煤,1d,66.95,64.85,66.95,64.54,9079198.0,591526018.17,,
16402,stock_sz_002460_2016-11-18,stock_sz_002460,2016-11-18,joinquant,002460,赣锋锂业,1d,187.4,185.47,187.9,185.41,1620550.0,301428804.48,,
16403,stock_sh_600157_2016-11-18,stock_sh_600157,2016-11-18,joinquant,600157,永泰能源,1d,230.38,231.91,232.41,228.85,640660.0,147733836.0,,
16404,stock_sh_600188_2016-11-18,stock_sh_600188,2016-11-18,joinquant,600188,兖矿能源,1d,34.34,33.7,34.37,33.54,3491961.0,118335683.0,,
16405,stock_sh_601088_2016-11-18,stock_sh_601088,2016-11-18,joinquant,601088,中国神华,1d,23.01,22.54,23.01,22.5,14843644.0,336408150.0,,
16406,stock_sh_601225_2016-11-18,stock_sh_601225,2016-11-18,joinquant,601225,陕西煤业,1d,6.55,6.51,6.57,6.48,23858005.0,155437748.0,,
16407,stock_sh_603799_2016-11-18,stock_sh_603799,2016-11-18,joinquant,603799,华友钴业,1d,33.12,33.77,33.98,32.92,9963837.0,334113820.0,,
16408,stock_sz_000723_2016-11-21,stock_sz_000723,2016-11-21,joinquant,000723,美锦能源,1d,67.02,67.16,67.24,66.48,768098.0,51411266.62,,
16409,stock_sz_000983_2016-11-21,stock_sz_000983,2016-11-21,joinquant,000983,山西焦煤,1d,64.66,64.85,66.27,64.42,6966523.0,453850595.38,,
16410,stock_sz_002460_2016-11-21,stock_sz_002460,2016-11-21,joinquant,002460,赣锋锂业,1d,185.29,184.6,186.16,183.36,1479486.0,272890710.53,,
16411,stock_sh_600157_2016-11-21,stock_sh_600157,2016-11-21,joinquant,600157,永泰能源,1d,232.41,236.48,236.48,230.38,851871.0,200256705.0,,
16412,stock_sh_600188_2016-11-21,stock_sh_600188,2016-11-21,joinquant,600188,兖矿能源,1d,33.57,33.9,34.34,33.57,2858536.0,96882684.0,,
16413,stock_sh_601088_2016-11-21,stock_sh_601088,2016-11-21,joinquant,601088,中国神华,1d,22.49,22.61,22.91,22.48,14183425.0,321646689.0,,
16414,stock_sh_601225_2016-11-21,stock_sh_601225,2016-11-21,joinquant,601225,陕西煤业,1d,6.48,6.47,6.56,6.42,32415445.0,210113592.0,,
16415,stock_sh_603799_2016-11-21,stock_sh_603799,2016-11-21,joinquant,603799,华友钴业,1d,33.91,33.69,34.39,33.5,9638399.0,326748855.0,,
16416,stock_sz_000723_2016-11-22,stock_sz_000723,2016-11-22,joinquant,000723,美锦能源,1d,67.74,67.45,67.88,66.91,703351.0,47374055.29,,
16417,stock_sz_000983_2016-11-22,stock_sz_000983,2016-11-22,joinquant,000983,山西焦煤,1d,65.1,67.75,68.74,65.1,13889379.0,933418608.84,,
16418,stock_sz_002460_2016-11-22,stock_sz_002460,2016-11-22,joinquant,002460,赣锋锂业,1d,184.66,188.34,188.4,184.35,2427234.0,453667035.02,,
16419,stock_sh_600157_2016-11-22,stock_sh_600157,2016-11-22,joinquant,600157,永泰能源,1d,258.35,246.15,259.88,240.55,2766162.0,687159226.0,,
16420,stock_sh_600188_2016-11-22,stock_sh_600188,2016-11-22,joinquant,600188,兖矿能源,1d,34.08,34.42,34.81,33.85,7227841.0,247683015.0,,
16421,stock_sh_601088_2016-11-22,stock_sh_601088,2016-11-22,joinquant,601088,中国神华,1d,22.76,23.51,23.57,22.76,36479619.0,849096719.0,,
16422,stock_sh_601225_2016-11-22,stock_sh_601225,2016-11-22,joinquant,601225,陕西煤业,1d,6.53,6.55,6.61,6.49,49185723.0,321714817.0,,
16423,stock_sh_603799_2016-11-22,stock_sh_603799,2016-11-22,joinquant,603799,华友钴业,1d,33.7,35.38,35.43,33.26,23100432.0,796276084.0,,
16424,stock_sz_000723_2016-11-23,stock_sz_000723,2016-11-23,joinquant,000723,美锦能源,1d,67.81,67.38,67.81,66.77,721572.0,48416657.3,,
16425,stock_sz_000983_2016-11-23,stock_sz_000983,2016-11-23,joinquant,000983,山西焦煤,1d,67.26,66.52,68.13,66.15,9445702.0,633066996.02,,
16426,stock_sz_002460_2016-11-23,stock_sz_002460,2016-11-23,joinquant,002460,赣锋锂业,1d,189.89,187.96,192.69,187.71,2948801.0,561238968.05,,
16427,stock_sh_600157_2016-11-23,stock_sh_600157,2016-11-23,joinquant,600157,永泰能源,1d,246.65,239.53,247.16,235.47,1533232.0,370275044.0,,
16428,stock_sh_600188_2016-11-23,stock_sh_600188,2016-11-23,joinquant,600188,兖矿能源,1d,34.27,33.64,34.29,33.62,5109215.0,173161117.0,,
16429,stock_sh_601088_2016-11-23,stock_sh_601088,2016-11-23,joinquant,601088,中国神华,1d,23.67,23.09,23.67,23.03,20245220.0,472211246.0,,
16430,stock_sh_601225_2016-11-23,stock_sh_601225,2016-11-23,joinquant,601225,陕西煤业,1d,6.56,6.37,6.58,6.32,48022498.0,307588994.0,,
16431,stock_sh_603799_2016-11-23,stock_sh_603799,2016-11-23,joinquant,603799,华友钴业,1d,35.38,34.91,35.85,34.86,17488099.0,618633988.0,,
16432,stock_sz_000723_2016-11-24,stock_sz_000723,2016-11-24,joinquant,000723,美锦能源,1d,67.34,67.34,67.7,67.02,691667.0,46537453.49,,
16433,stock_sz_000983_2016-11-24,stock_sz_000983,2016-11-24,joinquant,000983,山西焦煤,1d,70.47,68.25,72.21,67.82,17322459.0,1209483467.44,,
16434,stock_sz_002460_2016-11-24,stock_sz_002460,2016-11-24,joinquant,002460,赣锋锂业,1d,187.9,185.41,187.9,184.66,1830763.0,340135243.0,,
16435,stock_sh_600157_2016-11-24,stock_sh_600157,2016-11-24,joinquant,600157,永泰能源,1d,239.53,231.91,243.09,231.4,1408579.0,332548169.0,,
16436,stock_sh_600188_2016-11-24,stock_sh_600188,2016-11-24,joinquant,600188,兖矿能源,1d,34.14,32.66,35.48,32.5,8683988.0,291500553.0,,
16437,stock_sh_601088_2016-11-24,stock_sh_601088,2016-11-24,joinquant,601088,中国神华,1d,23.47,23.18,23.61,23.07,16673514.0,389209165.0,,
16438,stock_sh_601225_2016-11-24,stock_sh_601225,2016-11-24,joinquant,601225,陕西煤业,1d,6.44,6.31,6.54,6.28,47824754.0,305915279.0,,
16439,stock_sh_603799_2016-11-24,stock_sh_603799,2016-11-24,joinquant,603799,华友钴业,1d,35.09,34.83,36.07,34.74,13526006.0,478553049.0,,
16440,stock_sz_000723_2016-11-25,stock_sz_000723,2016-11-25,joinquant,000723,美锦能源,1d,67.31,66.84,67.45,66.48,483222.0,32264866.71,,
16441,stock_sz_000983_2016-11-25,stock_sz_000983,2016-11-25,joinquant,000983,山西焦煤,1d,68.19,69.49,70.1,65.96,12132416.0,829052712.03,,
16442,stock_sz_002460_2016-11-25,stock_sz_002460,2016-11-25,joinquant,002460,赣锋锂业,1d,186.1,187.34,188.46,180.55,2487952.0,459467933.96,,
16443,stock_sh_600157_2016-11-25,stock_sh_600157,2016-11-25,joinquant,600157,永泰能源,1d,232.92,228.85,233.43,225.29,1017649.0,231700213.0,,
16444,stock_sh_600188_2016-11-25,stock_sh_600188,2016-11-25,joinquant,600188,兖矿能源,1d,32.63,32.79,32.82,31.47,5186215.0,167031174.0,,
16445,stock_sh_601088_2016-11-25,stock_sh_601088,2016-11-25,joinquant,601088,中国神华,1d,23.18,23.19,23.29,22.69,13357554.0,306826636.0,,
16446,stock_sh_601225_2016-11-25,stock_sh_601225,2016-11-25,joinquant,601225,陕西煤业,1d,6.31,6.29,6.32,6.11,38568076.0,239387355.0,,
16447,stock_sh_603799_2016-11-25,stock_sh_603799,2016-11-25,joinquant,603799,华友钴业,1d,34.83,34.02,35.01,33.21,11789730.0,398897322.0,,
16448,stock_sz_000723_2016-11-28,stock_sz_000723,2016-11-28,joinquant,000723,美锦能源,1d,66.48,63.4,66.84,60.21,1867930.0,118325262.22,,
16449,stock_sz_000983_2016-11-28,stock_sz_000983,2016-11-28,joinquant,000983,山西焦煤,1d,69.61,70.66,71.71,69.05,11575882.0,818887538.76,,
16450,stock_sz_002460_2016-11-28,stock_sz_002460,2016-11-28,joinquant,002460,赣锋锂业,1d,187.34,186.53,189.15,184.91,2080170.0,388954414.8,,
16451,stock_sh_600157_2016-11-28,stock_sh_600157,2016-11-28,joinquant,600157,永泰能源,1d,229.87,231.4,232.92,227.84,695402.0,159977003.0,,
16452,stock_sh_600188_2016-11-28,stock_sh_600188,2016-11-28,joinquant,600188,兖矿能源,1d,32.74,32.79,33.02,32.04,5480321.0,178710534.0,,
16453,stock_sh_601088_2016-11-28,stock_sh_601088,2016-11-28,joinquant,601088,中国神华,1d,23.27,23.63,23.77,23.14,26963260.0,634728969.0,,
16454,stock_sh_601225_2016-11-28,stock_sh_601225,2016-11-28,joinquant,601225,陕西煤业,1d,6.29,6.31,6.34,6.24,35101171.0,221022741.0,,
16455,stock_sh_603799_2016-11-28,stock_sh_603799,2016-11-28,joinquant,603799,华友钴业,1d,33.89,34.73,35.01,33.65,15589191.0,537139747.0,,
16456,stock_sz_000723_2016-11-29,stock_sz_000723,2016-11-29,joinquant,000723,美锦能源,1d,62.36,58.96,62.36,58.49,1808144.0,108303181.73,,
16457,stock_sz_000983_2016-11-29,stock_sz_000983,2016-11-29,joinquant,000983,山西焦煤,1d,69.86,66.39,70.17,66.09,14348879.0,969728417.51,,
16458,stock_sz_002460_2016-11-29,stock_sz_002460,2016-11-29,joinquant,002460,赣锋锂业,1d,186.16,183.04,186.78,183.04,1761237.0,325585491.67,,
16459,stock_sh_600157_2016-11-29,stock_sh_600157,2016-11-29,joinquant,600157,永泰能源,1d,230.89,227.84,230.89,226.31,691095.0,157429221.0,,
16460,stock_sh_600188_2016-11-29,stock_sh_600188,2016-11-29,joinquant,600188,兖矿能源,1d,32.38,31.81,32.58,31.78,4849839.0,155704470.0,,
16461,stock_sh_601088_2016-11-29,stock_sh_601088,2016-11-29,joinquant,601088,中国神华,1d,23.43,23.26,23.73,23.02,23768237.0,555089436.0,,
16462,stock_sh_601225_2016-11-29,stock_sh_601225,2016-11-29,joinquant,601225,陕西煤业,1d,6.03,5.82,6.03,5.81,102678172.0,604834458.0,,
16463,stock_sh_603799_2016-11-29,stock_sh_603799,2016-11-29,joinquant,603799,华友钴业,1d,34.18,33.68,34.49,33.35,12864872.0,435339178.0,,
16464,stock_sz_000723_2016-11-30,stock_sz_000723,2016-11-30,joinquant,000723,美锦能源,1d,58.96,59.1,60.93,58.17,929184.0,55093255.44,,
16465,stock_sz_000983_2016-11-30,stock_sz_000983,2016-11-30,joinquant,000983,山西焦煤,1d,64.97,63.49,65.47,61.82,13036670.0,827630713.17,,
16466,stock_sz_002460_2016-11-30,stock_sz_002460,2016-11-30,joinquant,002460,赣锋锂业,1d,182.42,183.67,186.53,181.86,1432948.0,264609795.92,,
16467,stock_sh_600157_2016-11-30,stock_sh_600157,2016-11-30,joinquant,600157,永泰能源,1d,227.33,223.77,227.33,219.7,781883.0,174305851.0,,
16468,stock_sh_600188_2016-11-30,stock_sh_600188,2016-11-30,joinquant,600188,兖矿能源,1d,31.65,30.54,31.75,30.3,6246853.0,192969065.0,,
16469,stock_sh_601088_2016-11-30,stock_sh_601088,2016-11-30,joinquant,601088,中国神华,1d,23.03,22.52,23.14,22.45,22520789.0,512885983.0,,
16470,stock_sh_601225_2016-11-30,stock_sh_601225,2016-11-30,joinquant,601225,陕西煤业,1d,5.72,5.67,5.73,5.61,52342962.0,296948291.0,,
16471,stock_sh_603799_2016-11-30,stock_sh_603799,2016-11-30,joinquant,603799,华友钴业,1d,33.25,33.85,34.08,33.25,6292823.0,211839802.0,,
16472,stock_sz_000723_2016-12-01,stock_sz_000723,2016-12-01,joinquant,000723,美锦能源,1d,59.14,59.42,60.39,58.89,795629.0,47291949.7,,
16473,stock_sz_000983_2016-12-01,stock_sz_000983,2016-12-01,joinquant,000983,山西焦煤,1d,63.55,63.37,64.35,62.31,7947073.0,502910969.69,,
16474,stock_sz_002460_2016-12-01,stock_sz_002460,2016-12-01,joinquant,002460,赣锋锂业,1d,184.66,183.04,185.53,182.42,1206975.0,221145035.34,,
16475,stock_sh_600157_2016-12-01,stock_sh_600157,2016-12-01,joinquant,600157,永泰能源,1d,223.77,222.75,227.33,221.23,861843.0,192839257.0,,
16476,stock_sh_600188_2016-12-01,stock_sh_600188,2016-12-01,joinquant,600188,兖矿能源,1d,30.64,30.54,30.98,30.3,4750289.0,145166358.0,,
16477,stock_sh_601088_2016-12-01,stock_sh_601088,2016-12-01,joinquant,601088,中国神华,1d,22.6,22.77,22.91,22.49,18030706.0,409304737.0,,
16478,stock_sh_601225_2016-12-01,stock_sh_601225,2016-12-01,joinquant,601225,陕西煤业,1d,5.72,5.74,5.79,5.68,35718450.0,204796949.0,,
16479,stock_sh_603799_2016-12-01,stock_sh_603799,2016-12-01,joinquant,603799,华友钴业,1d,34.44,33.94,34.72,33.73,6241708.0,213067292.0,,
16480,stock_sz_000723_2016-12-02,stock_sz_000723,2016-12-02,joinquant,000723,美锦能源,1d,59.85,59.42,59.92,56.52,1547329.0,89999999.78,,
16481,stock_sz_000983_2016-12-02,stock_sz_000983,2016-12-02,joinquant,000983,山西焦煤,1d,62.44,60.95,62.87,60.58,10121445.0,622984621.01,,
16482,stock_sz_002460_2016-12-02,stock_sz_002460,2016-12-02,joinquant,002460,赣锋锂业,1d,183.67,180.8,184.23,180.62,1464525.0,266659949.11,,
16483,stock_sh_600157_2016-12-02,stock_sh_600157,2016-12-02,joinquant,600157,永泰能源,1d,223.26,215.12,223.26,213.6,1437007.0,311571529.0,,
16484,stock_sh_600188_2016-12-02,stock_sh_600188,2016-12-02,joinquant,600188,兖矿能源,1d,30.59,29.99,30.8,29.68,4900703.0,148208534.0,,
16485,stock_sh_601088_2016-12-02,stock_sh_601088,2016-12-02,joinquant,601088,中国神华,1d,22.72,22.8,23.11,22.65,19524654.0,447168601.0,,
16486,stock_sh_601225_2016-12-02,stock_sh_601225,2016-12-02,joinquant,601225,陕西煤业,1d,5.74,5.64,5.79,5.62,30454971.0,173365750.0,,
16487,stock_sh_603799_2016-12-02,stock_sh_603799,2016-12-02,joinquant,603799,华友钴业,1d,33.98,33.04,34.02,33.0,5723541.0,191321418.0,,
16488,stock_sz_000723_2016-12-05,stock_sz_000723,2016-12-05,joinquant,000723,美锦能源,1d,59.64,58.89,59.78,57.49,1336642.0,78417931.87,,
16489,stock_sz_000983_2016-12-05,stock_sz_000983,2016-12-05,joinquant,000983,山西焦煤,1d,59.35,61.39,61.63,59.04,7102667.0,432243840.52,,
16490,stock_sz_002460_2016-12-05,stock_sz_002460,2016-12-05,joinquant,002460,赣锋锂业,1d,179.37,180.87,183.67,178.56,1131508.0,205810388.26,,
16491,stock_sh_600157_2016-12-05,stock_sh_600157,2016-12-05,joinquant,600157,永泰能源,1d,213.6,216.14,216.14,211.05,522759.0,112322085.0,,
16492,stock_sh_600188_2016-12-05,stock_sh_600188,2016-12-05,joinquant,600188,兖矿能源,1d,29.73,30.28,30.41,29.58,3059984.0,92390773.0,,
16493,stock_sh_601088_2016-12-05,stock_sh_601088,2016-12-05,joinquant,601088,中国神华,1d,22.52,22.7,22.99,22.38,16507311.0,375458814.0,,
16494,stock_sh_601225_2016-12-05,stock_sh_601225,2016-12-05,joinquant,601225,陕西煤业,1d,5.6,5.66,5.71,5.57,21332400.0,120544609.0,,
16495,stock_sh_603799_2016-12-05,stock_sh_603799,2016-12-05,joinquant,603799,华友钴业,1d,32.67,33.09,33.53,32.29,4388284.0,145102078.0,,
16496,stock_sz_000723_2016-12-06,stock_sz_000723,2016-12-06,joinquant,000723,美锦能源,1d,59.46,58.63,59.64,57.92,750112.0,43907978.6,,
16497,stock_sz_000983_2016-12-06,stock_sz_000983,2016-12-06,joinquant,000983,山西焦煤,1d,61.33,60.21,61.39,59.72,6403676.0,386345521.92,,
16498,stock_sz_002460_2016-12-06,stock_sz_002460,2016-12-06,joinquant,002460,赣锋锂业,1d,181.8,188.96,191.08,180.8,3507861.0,655457627.93,,
16499,stock_sh_600157_2016-12-06,stock_sh_600157,2016-12-06,joinquant,600157,永泰能源,1d,216.14,215.63,216.65,214.61,348711.0,75165940.0,,
16500,stock_sh_600188_2016-12-06,stock_sh_600188,2016-12-06,joinquant,600188,兖矿能源,1d,30.3,30.23,30.51,30.15,2563063.0,77706996.0,,
16501,stock_sh_601088_2016-12-06,stock_sh_601088,2016-12-06,joinquant,601088,中国神华,1d,22.81,22.77,23.23,22.76,12296794.0,282439269.0,,
16502,stock_sh_601225_2016-12-06,stock_sh_601225,2016-12-06,joinquant,601225,陕西煤业,1d,5.66,5.61,5.69,5.59,23321543.0,131468909.0,,
16503,stock_sh_603799_2016-12-06,stock_sh_603799,2016-12-06,joinquant,603799,华友钴业,1d,33.56,33.99,34.19,33.07,8292754.0,279197226.0,,
16504,stock_sz_000723_2016-12-07,stock_sz_000723,2016-12-07,joinquant,000723,美锦能源,1d,58.74,58.56,58.74,57.42,922433.0,53818671.55,,
